video_id,url,titulo,likes,dislikes,salvos,downloads,duracao,comentarios,qualidade_px,canal_id,canal_nome,canal_inscritos,categorias,palavras_chave,descricao,data_postagem,visibilidade,playlist_id,playlist_nome,idioma
f0ejk_PXm70,https://www.youtube.com/watch?v=f0ejk_PXm70,Top 7 truques de Música e violão — edição 13,188818,549,3028,870,00:56:20,437,720,UC1000007303,Canal Música e violão 08,3520387,Tecnologia;Finanças,notícias;produtividade;rotina;dicas;2025,"Neste vídeo, você vai ver top 7 truques de música e violão — edição 13 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2024-07-30,PUBLICO,,,pt-BR
p1aBYVSrhjN,https://www.youtube.com/watch?v=p1aBYVSrhjN,Top 7 truques de Música e violão — edição 14,18589,3566,6323,891,00:37:48,473,1080,UC1000007303,Canal Música e violão 08,3520387,Vlogs;Jogos;Educação,aula;música;python;2024;como fazer;viagem;ciência;games,"Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver top 7 truques de música e violão — edição 14 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2024-01-23,PUBLICO,PL100007275,Música e violão — Série 2,pt-BR
eLq0fUcRE_Y,https://www.youtube.com/watch?v=eLq0fUcRE_Y,Erros comuns em Música e violão e como evitar (15),114129,24371,1572,1055,00:30:07,588,360,UC1000007303,Canal Música e violão 08,3520387,Educação,humor;2024;receita;treino;games;produtividade;passo a passo;dicas,"Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (15) com exemplos diretos. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2019-10-25,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
BGRTg3x3n--,https://www.youtube.com/watch?v=BGRTg3x3n--,Erros comuns em Música e violão e como evitar (16),200029,4672,68746,38063,00:52:10,7590,480,UC1000007303,Canal Música e violão 08,3520387,Finanças;Educação,django;música;2024;economia;avançado;2025;saúde;educação,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (16) com exemplos diretos. Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2021-05-18,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
nV5cgViLKxc,https://www.youtube.com/watch?v=nV5cgViLKxc,Erros comuns em Música e violão e como evitar (17),66910,2713,13786,18766,00:56:09,5380,720,UC1000007303,Canal Música e violão 08,3520387,Ciência;Viagem;Humor,passo a passo;rotina;avançado;aula;brasil;receita;carreira,"Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (17) com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2020-08-24,PUBLICO,PL100007392,Música e violão — Série 3,pt-BR
NywynxCLs3Z,https://www.youtube.com/watch?v=NywynxCLs3Z,Top 7 truques de Música e violão — edição 18,146760,3589,1504,30997,00:11:34,1928,1080,UC1000007303,Canal Música e violão 08,3520387,Educação;Ciência,como fazer;viagem;2024;avançado;brasil;ciência;2025,"Neste vídeo, você vai ver top 7 truques de música e violão — edição 18 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2021-09-26,PUBLICO,PL100007392,Música e violão — Série 3,pt-BR
cKaS0ps3Rds,https://www.youtube.com/watch?v=cKaS0ps3Rds,Erros comuns em Música e violão e como evitar (19),154799,17842,28452,6127,00:54:29,12396,720,UC1000007303,Canal Música e violão 08,3520387,Ciência;Tecnologia,dicas;brasil;saúde;games;python,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (19) com exemplos diretos.",2021-02-18,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
GyIZtENIfdv,https://www.youtube.com/watch?v=GyIZtENIfdv,Erros comuns em Música e violão e como evitar (20),197219,106,67357,25603,00:27:34,451,360,UC1000007303,Canal Música e violão 08,3520387,Finanças;Música,passo a passo;educação;2024;notícias,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (20) com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2019-09-29,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
LjPg60wz40s,https://www.youtube.com/watch?v=LjPg60wz40s,Música e violão: guia completo #21,191358,9168,32457,18448,00:27:40,5851,1080,UC1000007303,Canal Música e violão 08,3520387,Humor,música;ciência;python;educação;aula;produtividade;humor,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver música e violão: guia completo #21 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2024-07-08,PUBLICO,,,pt-PT
guiHcYHiyzz,https://www.youtube.com/watch?v=guiHcYHiyzz,Erros comuns em Música e violão e como evitar (22),60847,271,20591,NaN,00:14:49,3287,360,UC1000007303,Canal Música e violão 08,3520387,Finanças;Tecnologia,dicas;2024;como fazer;educação;review;passo a passo;produtividade,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (22) com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2020-04-06,PUBLICO,PL100007392,Música e violão — Série 3,pt-BR
Oq7_SWpyB5j,https://www.youtube.com/watch?v=Oq7_SWpyB5j,Top 7 truques de Música e violão — edição 23,77785,4854,1381,10584,00:04:15,1620,720,UC1000007303,Canal Música e violão 08,3520387,Educação;Tecnologia;Notícias,avançado;tutorial;2025;django;2024;educação,"Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver top 7 truques de música e violão — edição 23 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois.",2024-04-10,PUBLICO,,,en
_vxjbul-xny,https://www.youtube.com/watch?v=_vxjbul-xny,Como melhorar em Música e violão (dicas rápidas) [24],136164,13758,17895,16099,00:54:32,19873,1080,UC1000007303,Canal Música e violão 08,3520387,Notícias,ciência;notícias;brasil;2025;humor,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver como melhorar em música e violão (dicas rápidas) [24] com exemplos diretos.",2025-02-04,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
5c_2Zp69hZ_,https://www.youtube.com/watch?v=5c_2Zp69hZ_,Música e violão na prática — episódio 25   ,236011,4801,2026,147,00:26:40,2764,2160, UC1000007303 , Canal Música e violão 08  ,3520387,Culinária,tecnologia;receita;economia;educação;como fazer,"Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver música e violão na prática — episódio 25 com exemplos diretos.",2019-03-02,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
HZtjwjrPY6f,https://www.youtube.com/watch?v=HZtjwjrPY6f,Top 7 truques de Música e violão — edição 26,154830,8798,20428,18927,00:54:28,529,480,UC1000007303,Canal Música e violão 08,3520387,Educação,games;tutorial;produtividade;empreendedorismo;viagem;2025,"Neste vídeo, você vai ver top 7 truques de música e violão — edição 26 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2024-09-09,PRIVADO,PL100007392,Música e violão — Série 3,pt-BR
RikKS56e4lT,https://www.youtube.com/watch?v=RikKS56e4lT,Música e violão na prática — episódio 27,61677,6580,15650,5379,00:13:44,630,1080,UC1000007303,Canal Música e violão 08,3520387,Notícias;Tecnologia,passo a passo;viagem;tecnologia;educação;django;saúde;produtividade;brasil,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver música e violão na prática — episódio 27 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2025-06-11,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
qOz_eOaZxEV,https://www.youtube.com/watch?v=qOz_eOaZxEV,Música e violão: guia completo #28,182321,489,47232,25569,00:27:00,10874,2160,UC1000007303,Canal Música e violão 08,3520387,Viagem;Educação,educação;review;como fazer;iniciante,"Neste vídeo, você vai ver música e violão: guia completo #28 com exemplos diretos. Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Conteúdo em português, focado em aplicação prática e boas práticas.",2023-03-15,PUBLICO,PL100007275,Música e violão — Série 2,pt-BR
YzrTLxFrIYC,https://www.youtube.com/watch?v=YzrTLxFrIYC,Música e violão na prática — episódio 29,143178,6756,10775,10743,00:13:44,5535,2160,UC1000007303,Canal Música e violão 08,3520387,Culinária;Jogos,como fazer;carreira;humor;treino;ciência;2025;empreendedorismo,"Neste vídeo, você vai ver música e violão na prática — episódio 29 com exemplos diretos. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2020-02-23,PUBLICO,PL100007392,Música e violão — Série 3,en
YVUd-HXPcP-,https://www.youtube.com/watch?v=YVUd-HXPcP-,Como melhorar em Música e violão (dicas rápidas) [30],216232,124,7862,67149,00:57:16,3709,1080,UC1000007303,Canal Música e violão 08,3520387,Vlogs;Culinária;Educação,rotina;notícias;empreendedorismo;economia;carreira,"Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver como melhorar em música e violão (dicas rápidas) [30] com exemplos diretos. Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas.",2019-12-19,PUBLICO,PL100007275,Música e violão — Série 2,pt-BR
L6nPPznBwUB,https://www.youtube.com/watch?v=L6nPPznBwUB,Erros comuns em Música e violão e como evitar (31),124742,17187,6983,10397,00:04:07,1271,720,UC1000007303,Canal Música e violão 08,3520387,Humor,avançado;música;games;passo a passo,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Conteúdo em português, focado em aplicação prática e boas práticas. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (31) com exemplos diretos.",2024-02-14,PUBLICO,,,pt-BR
8hq9aIUqESZ,https://www.youtube.com/watch?v=8hq9aIUqESZ,Música e violão na prática — episódio 32,233356,5421,56118,21263,00:59:59,33190,1080,UC1000007303,Canal Música e violão 08,3520387,Finanças;Vlogs,avançado;ciência;como fazer;aula;saúde;empreendedorismo,"Neste vídeo, você vai ver música e violão na prática — episódio 32 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois.",2022-02-19,PUBLICO,PL100007275,Música e violão — Série 2,pt-BR
OKwqMpk2Qdr,https://www.youtube.com/watch?v=OKwqMpk2Qdr,Música e violão: guia completo #33,231339,1277,48824,38425,00:45:11,4767,480,UC1000007303,Canal Música e violão 08,3520387,Ciência,games;economia;ciência;passo a passo,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver música e violão: guia completo #33 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2022-10-24,PUBLICO,PL100007275,Música e violão — Série 2,pt-BR
xmKMKXX-s_C,https://www.youtube.com/watch?v=xmKMKXX-s_C,Erros comuns em Música e violão e como evitar (34),117703,25848,19180,4905,00:51:59,750,1440,UC1000007303,Canal Música e violão 08,3520387,Humor;Culinária;Jogos,2024;passo a passo;rotina;humor;como fazer;empreendedorismo,"Conteúdo em português, focado em aplicação prática e boas práticas. Canal: Canal Música e violão 08. Novos vídeos toda semana. Se este material te ajudou, compartilhe e salve para rever depois. Neste vídeo, você vai ver erros comuns em música e violão e como evitar (34) com exemplos diretos.",2021-02-18,PUBLICO,PL100007392,Música e violão — Série 3,pt-BR
aNlhWblF1H-,https://www.youtube.com/watch?v=aNlhWblF1H-,Música e violão na prática — episódio 35,53466,7588,8724,3863,00:28:34,713,2160,UC1000007303,Canal Música e violão 08,3520387,Culinária;Humor,saúde;django;economia;iniciante;viagem;receita,"Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver música e violão na prática — episódio 35 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois.",2023-04-02,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
l6WEnYgx4p8,https://www.youtube.com/watch?v=l6WEnYgx4p8,Música e violão na prática — episódio 36,16599,440,889,5369,00:40:46,119,720,UC1000007303,Canal Música e violão 08,3520387,Culinária,carreira;produtividade;2024;viagem;python,"Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana. Neste vídeo, você vai ver música e violão na prática — episódio 36 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas.",2022-09-01,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
sEvPUFAONI1,https://www.youtube.com/watch?v=sEvPUFAONI1,Música e violão: guia completo #37,128215,15172,57835,5294,00:56:10,4049,360,UC1000007303,Canal Música e violão 08,3520387,Jogos;Fitness;Ciência,games;música;saúde;produtividade;empreendedorismo;viagem;review;como fazer,"Neste vídeo, você vai ver música e violão: guia completo #37 com exemplos diretos. Conteúdo em português, focado em aplicação prática e boas práticas. Se este material te ajudou, compartilhe e salve para rever depois. Canal: Canal Música e violão 08. Novos vídeos toda semana.",2019-01-12,PUBLICO,PL100007180,Música e violão — Série 1,pt-BR
